rating,content,language_prob,lencontent,Positive,Negative,Neutral
5,"Der erste Eindruck ist erfreulich gut, einfache Zahlungen funktionierten auf Anhieb, die Übersicht und Navigation ist verständlich. Ich habe schlimmeres Erwartet.",de,162,0.9853324,0.014514345,0.00015310835
2,App für Zahlungen teillweise unbrauchbar! Nach 2 Versuchen beim letzter Vorgang Ausführung nicht möglich! ENDE! PC Anwendung war nötig! App Unübersichtlich!,de,156,0.00044138794,0.9995447,1.3817968e-05
4,"In zwischen habe ich dieses app super gefunden, da alles einwandfrei funktioniert.",de,82,0.9969201,0.003058516,2.1362126e-05
5,"Unterdessen funktioniert die App bei mir einwandfrei. Master Card aufladen geht blitzschnell, noch bevor denn Verbesserungen war es sehr mühsam, aber nun tip top!",de,162,0.994437,0.005538782,2.4287025e-05
5,Supper,sv,6,0.092958026,0.906482,0.0005598551
1,Ich bin enttäuscht vom Support und der app! E Wallet geht mit dem Oppp nicht und es interessiert auch niemanden bei Support. Ich soll später mal schauen... Ich überlege mir das Konto zu Kündigen.,de,195,0.00065369013,0.9993346,1.18505895e-05
4,Der log out butten gehört besser zu finden. Direkt auf die startseite. Jedesmal finde ich ihn nicht und hab keine lust zu suchen. Das müsste vereinfacht werden.,de,160,0.00833102,0.9915974,7.17525e-05
5,Eine Super Idee und einfach zu Hand haben.,de,42,0.9820577,0.017255608,0.00068679976
1,"Leider ist die neue App nicht mehr gut, man kann viele Sachen nicht mehr machen.",de,80,0.01439829,0.98527867,0.00032307865
1,"Update: eBills zur Zahlung werden irgendwo versenkt, bei pendente Zahlungen suchen nirgends auffindbar, im Saldo aber eingerechnet. Unbrauchbar! Ausland-Zahlungen nicht mehr möglich, Vorlagen alle weg, QR-Code EZS werden falsch gelesen (Bezahler statt Empfänger), Fingerprint Login geht oft nicht, Bestätigung Online-Zahlung hängt APP auf etc etc = Schrott",de,356,0.00047453764,0.9995123,1.2986624e-05
5,Hammer !!!!!! Alles ist Über app möglich,de,40,0.7724024,0.22756094,3.6573434e-05
3,Schade sind in der App nicht alle Funktionen verfügbar.. eine Corporate Action kann man leider nur über ein Notebook bearbeiten. Mittels Mobile funktiniert es auch nicht über die Website,de,186,0.008592402,0.99129623,0.00011120062
5,Einfach,de,7,0.097023755,0.9022644,0.0007117881
4,"Ich muss offenbar Kunde der Swisscom sein, sonst funktioniert die Mobile ID nicht. Edit: das Problem mit der Notwendigkeit der Kartenlesers ist behoben. Fingerprint geht nun auch wieder. Die Optik ist gewöhnungsbedürftig. Gut ist die Überschrift zum Kreditkarten-Status. Nachtrag: die QR-Code-Lesefunktion vor dem Login scheint nicht zu funktionieren. Dafür liest die schmale Lesezeile für den Maschinencode von orangen Überweisungsträgern auch die quadratischen QR-Codes.",de,472,0.017859112,0.98193425,0.00020663312
5,"Nun ist es viel viel einfacher zu bedienen. Die Abfolgen sind klarer und verständlicher. Und ich muss mir die Bedienung nicht mehr merken, weil alles übersichtlich ist. Dann finde ich die Grafik und Farbtöne sehr schön.",de,219,0.9717442,0.027959708,0.00029600464
5,"Alles super, viel übersichtlicher als vorher",de,44,0.9977881,0.0022017243,1.0486102e-05
5,"Super keine vergessenen Rechnungen mehr, dank sofort ein scannen . Sofortige Übersicht über die Konten. Am Anfang hatte ich Mühe jetzt bin ich hellbegeistert von der App. Danke PostFinance. Schöne Adventszeit",de,208,0.67470753,0.08423824,0.24105416
4,Sehr praktische app,de,19,0.9882888,0.011633721,7.745159e-05
5,"absoluter Fan der App, bequem von zuhause aus rechnungen zahlen für mich Ideal.",de,79,0.1194758,0.37716073,0.5033634
1,"Das App wählt standardmäßig mein Euro-Konto für oragen Schein, obwohl ich immer von CHF Konto meine Rechnungen bezahle.",de,119,0.11252456,0.70300937,0.18446603
5,"Super Update! Dass ich nun Rechnungen die ich per Mail erhalte ganz einfach einlesen und bezahlen kann - aber auch direkt weitere Konten in der App eröffnen kann, ist super und macht alles viel einfacher und schneller! DANKE PostFinance!",de,237,0.96578306,0.033916008,0.00030081632
5,"Funktioniert gut, ich möchte aber selber entscheiden was ich über die App mit Fingerprint machen darf (zB nur Lesen) und wofür ich ein zusätzliches Passwort eingeben möchte (zB Überweisen).",de,189,0.9145276,0.07809174,0.0073805368
5,"Sehr gute App Am anfang gab es Probleme bei den Updates, doch jetzt ist die App super! Die App ist sehr flexibel und sehr Benutzerfreundlich. Sehr zu empfehlen!",de,160,0.99939126,0.00060168025,7.108404e-06
5,Praktisch👍,de,10,0.030805763,0.96884096,0.00035327487
5,"Sehr praktisch, einfach und bis jezt noch sicher. Bis jezt!!",de,60,0.99052703,0.009388667,8.425293e-05
5,Danke PF,da,8,0.90844715,0.090355046,0.0011977926
5,Super easy to use App,en,21,0.06161133,0.9383039,8.475055e-05
4,"Mehrheitlich gute App. Scan & pay funktioniert leider nur selten, das macht die Konkurrenz besser. Bitte probiert das einlesen zu verbessern.",de,141,0.96977854,0.030089919,0.00013150557
1,"Ich dachte immer, schlechter geht nicht mehr, aber bei der Postfinance scheint diesbezüglich nichts unmöglich. Ich habe aufgehört zu zählen, aber mittlerweile braucht es, um einen Einzahlungsschein zu scannen und zu zahlen, etwa sieben Klicks, da kann man die Nummer schon bald selber eintippen. Dann wird man bei JEDEM Einzahlungsschein mit Nummer genervt, dass das bald nicht mehr gehe. Liebe Post, wieviele Leute schicken sich selber Einzahlungsscheine?? UNS braucht Ihr das nicht einzuhämmern!",de,497,0.0047458857,0.99510866,0.00014562323
3,"Mit dem neue Version, gibt keine Zahlungsvorlagen mehr. Ich machte alle meine Zahlungen via Zahlungsvorlagen und jetzt muss ich es immer auf meinem PC tun, was ungäbig ist.",de,172,0.014759146,0.98513997,0.00010093387
2,"Ich benutze gelegentlich ein VPN. Seitdem erscheint desöfteren die Meldung, dass ich mich nicht anmelden kann weil ich ein ""gejailbreaktes"" Gerät benutze.",de,154,0.058722373,0.9411366,0.00014095845
5,Einfache Bedienung,de,18,0.9217734,0.074123695,0.004102837
4,super schnell und einfach wenn der empfänger die app anwendet,de,61,0.997955,0.0020367922,8.092243e-06
4,Gute und einfache Handhabung. Übersichtlich und zeitgemäss,de,58,0.99221843,0.0076423762,0.00013903154
4,Viel besser geworden.....,af,25,0.9908544,0.009092278,5.3308e-05
5,Ist echt praktisch für unterwegs,de,32,0.991257,0.008692709,5.0425875e-05
5,"Viele leute sind nicht zufrieden mit app. Aber es ist genug für alles was du brauchst. Nicht perfekt aber sehr gut. Und wer ist und was ist überhaupt perfekt, ausssert Jesus?",de,174,0.99429095,0.0056597255,4.9268325e-05
5,Noch nie ein problem gehabt. Danke,de,34,0.9982078,0.0017800832,1.241937e-05
5,Top,en,3,0.10790001,0.89120376,0.00089637825
5,Easy Bedienung der App,de,22,0.116640545,0.7645941,0.11876525
4,Okay,tl,4,0.01938288,0.9804446,0.0001725992
4,Super App.,af,10,0.9321465,0.06713731,0.0007161359
5,Jetzt ist es VIEL BESSER GEHT DOCH 👍 Jetzt nahezu perfekt und verbessert wie versprochen EINFACH TOLL DESHALB NEU HÖCHSTNOTE VON MIR,de,132,0.939519,0.049038794,0.01144204
5,Wunderbar 😍👏,de,12,0.92339796,0.076169506,0.00043258228
4,Nagut mittlerweile wieder ganz okay aber Login ist noch immer lahm.,de,67,0.9372924,0.062526405,0.00018112441
1,Die app ist leider nicht mehr zu gebrauchen. Muss die Zahlungen über den PC veranlassen.,de,88,0.0014955967,0.9984891,1.5279584e-05
5,Alles okay easy und gut,en,23,0.9810542,0.018806532,0.00013924013
3,Es geht! Mit der Verbindung könnte es besser sein. Danke PF,de,59,0.9033299,0.09538623,0.0012837504
5,Bin zu Frieden mit dem App,de,26,0.57625854,0.34872702,0.07501441
5,"Merci, das tut so gut",pt,21,0.95566386,0.043889984,0.0004461688
5,"Das neuste Update sieht vielversprechend aus. Hoffe, dass ich die Bewertung so lassen kann :)",de,93,0.035918303,0.96362543,0.00045633662
4,Mittlerweile wider eine gute Onlinebanking App,de,46,0.94515306,0.04025258,0.014594271
5,Einfache Bedienung und auch die Möglichkeit mit verschiedenen Zugängen (Privat / Geschäft /Verein) einfach zu wechseln.,de,119,0.0141296135,0.015890026,0.9699804
5,Alles ok und super profesionelle,fr,32,0.9936236,0.006338695,3.791071e-05
5,Toll die neuen Möglichkeiten! Ich bin begeistert.,de,49,0.98933184,0.0104780765,0.00019024935
5,Finde die AAP sehr gut.Alles vorhanden was man braucht,de,54,0.99460393,0.0053392313,5.665879e-05
1,Schwierig und teuer,de,19,0.0060972646,0.9938156,8.691588e-05
1,Ohne Worte,de,10,0.10096278,0.89852065,0.00051650475
1,"Habe Gestern eben nen Verbindungsfehler gemeldet ! Dann kommt ihr mit 'man solle bei eurer Hotline anrufen für mehr Details'. Sagt mal, spinnt ihr eig. ?? Was denn für 'Details' bitte ?? Ich krieg beim Versuch zu dl / inst. nur nh hängengebliebene Ladeanzeige ! Wofür soll ich denn da bitte anrufen !? Fixt diesen Sh... doch bitte einfach ! Weder Upd. möglich noch jetzt neu inst. ! Nh andere App hat gefunzt wie immer Und das gerade zu Bl. Friday Zeiten ! Ihr habt sie doch nicht mehr alle, man.",de,496,0.008483555,0.99146545,5.1098774e-05
5,Top!,nl,4,0.92992055,0.06904169,0.0010377321
5,Sehr gut👍,de,9,0.03792573,0.9613779,0.00069640577
4,"Die App bietet neuerdings alle Informationen, die ich benötige. Und unterstützt auch elektronische Rechnungen. Ich könnte alle Routine-Bankgeschäfte damit erledigen, wenn auch noch meine Zahlungsvorlagen aus dem Internetbanking verfügbar wären. Das wünsche ich mir noch von Ihnen und von der App.",de,296,0.99331427,0.0059704413,0.00071526767
4,"Update: Fingerprint mit Xiaomi geht wieder, App tut was sie soll.",af,65,0.99763584,0.0023502856,1.3738182e-05
5,Gute erfahrung,de,14,0.9601437,0.037306346,0.0025499645
1,Die App funktioniert bei mir gar nicht mehr!,de,44,0.0028343017,0.9971426,2.3299757e-05
5,Schnell übersichtlich und effizient,de,35,0.99855053,0.0014413799,7.997409e-06
4,Funktioniert tadellos.,de,22,0.9978456,0.002140389,1.419181e-05
5,Seher zufrieden...,de,18,0.9927593,0.007207072,3.3448076e-05
5,Top,en,3,0.10790001,0.89120376,0.00089637825
5,Ich bin sehr zufrieden mit diese app.,de,37,0.9968455,0.0031404456,1.39454805e-05
4,Funktioniert bestens... leider slnd einige Schnellservicefunktionen von früher verloren gegangen,de,96,0.9933039,0.0066661737,2.9977175e-05
5,"Eine App für alle Postfinance-Dienstleistungen. Wenn in Zukunft auch noch die Postdienstleistungen verfügbar wären, perfekt!",de,124,0.99411035,0.0056949267,0.000194813
1,seit dem November Update ist kein Login mehr möglich auch wiederholtes löschen der App inkl Daten/Einstellungen brauchte keinen Erfolg Bei Neueinrichten bleibt es in einer Endlosschlaufe hängen beim Bestätigen des Nutzers (E-Finance-Nr),de,236,0.0026376229,0.9973446,1.7677192e-05
1,Erstes Login funktioniert schon nicht. Ich habe sämtliche mir bekannte PINs probiert. Kein Erfolg... Bei der ersten Nutzung schon ein Theater...,de,144,0.005905671,0.9940454,4.9085564e-05
1,"""Oops, bitte versuchen Sie es später nochmals.""",de,47,0.039363455,0.9583932,0.0022433845
2,"Web Login mit 2FA über die App ist weiterhin instabil. Das Protokoll verheddert sich immer, wenn die App beim Login nicht schon läuft und im Vordergrund ist.",de,157,0.0021781588,0.9977433,7.877645e-05
4,Mit neuen aktualisieren ist besser 👍,de,36,0.020914104,0.9789908,9.5190786e-05
2,Leider nur 2☆ Vorallem weil jetzt der Schnellzugriff weg ist und alles hoch¹⁰ unübersichtlich macht...schade,de,108,0.0022632545,0.9977238,1.3037776e-05
3,"Leider nur 3 Sterne. Dies liegt daran, dass sich in der App die Kreditkarte von z.b. 120.00 CHf einfach auf 0.00 CHf gesgellt wird und dies bereits zum x ten mal bei mir. Der genaue Kreditkartenbetrag muss zwingend immer richtig angegeben werde, sowie alle anderen Kontostände auch.",de,282,0.03903617,0.95915484,0.0018088603
5,Hatte keine Probleme bisher. Alles funktioniert ziemlich zügig,de,62,0.9621089,0.037732948,0.00015806589
5,😍😍❤❤😘😘,,6,0.030805763,0.96884096,0.00035327487
5,Sehr zufrieden 👍👍,de,17,0.98362666,0.016124649,0.00024859974
1,"Ich habe die App schon vor Monaten gelöscht. Wollte hier nachsehen ob sich was gebessert hat. Leider nicht. Dann brauche ich die App nicht nochmal runterladen. Als Tip, wie eine App funktionieren und sein soll schaut mal ""Wise"" an. So einfach und schnell mit dem besten Kundendienst.",de,283,0.036127165,0.96378237,9.040632e-05
4,"Eine sehr gute app. Dass mann nicht jede abbuchung auf der kreditkarte sieht, ist belastend.",de,92,0.9854593,0.014496546,4.4018187e-05
1,Funktioniert nicht mehr ich komme seid tagen nicht mehr rein! Sofortüberweisung nicht möglich über Klarna es ist ein schlimm. Was für Informationen benötigen sie?,de,162,0.001702404,0.99827915,1.8667735e-05
4,"App funktioniert (nach langem Warten) wieder. UI und Usability sind stark verbessert worden. Praktisch sind auch die Übersichten und Einstellungen zu den verschiedenen Kontos/Karten. Verbesserungsvorschläge: - KK: Benachrichtigungen auch für kleinere Zahlungen (und nicht erst ab 40). - Zahlungen: Wiederholte Ausführung von historischen Überweisungen und Verfügbarkeit aller Templates aus der browserbasierten Plattform. - E-Trading: Mehrere Watchlists, Preisalarm, Kennzahlen-Filtersuche",de,489,0.98098356,0.014070683,0.004945744
1,"Seit die App überarbeitet wurde wird mit dem Scan die Codierzeile nicht mehr erkannt. Schrott App, bin nah dran Bank zu wechseln.",de,129,0.010732757,0.95316887,0.0360984
5,Funktional und zuverlässig,de,26,0.9979488,0.0020427515,8.204116e-06
5,Ich bin so froh habe ich diese app es geht alles so einfach👍🏻,de,61,0.061158933,0.9386474,0.00019373583
5,Sehr zufrieden,de,14,0.98590714,0.013981343,0.000111280286
5,Einfach und sicher 👍,de,20,0.9668392,0.028480047,0.0046808617
5,Sehr gute,de,9,0.9734388,0.026330207,0.00023093948
4,nach den vielen Updates wurde die App deutlich besser und benutzerfreundlicher,de,78,0.061479677,0.93800217,0.000518077
5,Sehr gut,de,8,0.97011554,0.029684886,0.00019963305
5,Isch super,en,10,0.98042005,0.019442562,0.00013745844
3,"Leider nur 3Sterne, die neue App ist unübersichtlich und mit zuvielen Funktionen vollgepackt. Für die mobile Anwendung sollte man sich auf das Wesentliche konzentrieren. Die Konkurenzprodukte sind da wesentlich besser und übersichtlicher......!",de,244,0.0029687,0.99702185,9.295754e-06
5,Super Art design by vip205 ®️👍😁,da,31,0.025839506,0.9733508,0.0008095748
3,"Habe schon X Franken ausgegeben, um die ""Hotline"" anzurufen. Wobei dies Hotline zu nennen ist schon fast ein Scherz, wenn man ¼ Std. warten muss, bis nur jemand das Telefonat entgegen nimmt. Ausser das Problem sei bekannt und man anlysiere es und ich solle doch die physische Karte nehmen, habe ich noch nichts Konstruktives gehört. Meine Meinung, wenn man NFC anbietet via Smartphone soll es funktionieren oder sonst die Finger davon lassen. Basta",de,448,0.011764256,0.9873228,0.00091288955
1,Seit par tagen probleme mit einlogen. Kann mich nicht mehr einlogen. Dieses app ist absolutes mühl seit anfang.,de,111,0.001318223,0.99867,1.1909491e-05
4,Danke das ihr an der app arbeit langsam aber sicher kann man sie wieder gebrauchen.,de,83,0.05027186,0.949477,0.00025107313
1,"Funktioniert nicht. Ohne ersichtlichen Grund heisst es plötzlich: ""Biometrisches Login gesperrt"". Natürlich ohne Angabe von Gründen und ohne Information über Kontaktmöglichkeit. Auch vorher funktionierte sie nicht richtig: Man kann sie nur mit etwas Glück und Zufall verwenden, um sich auf dem Desktop einzuloggen. Ich verwende Mobile Banking von 4 verschiedenen Banken, aber eine derart miese App wie die von PF habe ich bisher noch nie gesehen.",de,446,0.00033025074,0.99965245,1.7274386e-05
4,Scan&Pay funktioniert nicht. Mit einer anderen Anwendung geht's.(QR) Referenzzeile (Nummer) einlesen geht nicht.,de,112,0.00489904,0.9950664,3.4494962e-05
4,"Eigentlich ganz gut, die wichtigsten Tools um Zahlungen durchzuführen stehen zur Verfügung. Habe mich schnell zurecht gefunden.",de,127,0.99593806,0.00403398,2.8145403e-05
4,Die App wurde einiges besser als auch schon. Jedoch funktioniert seit dem letzten Update die bearbeitung der Daueraufträge nicht mehr. Was bisher immer funktionierte.,de,166,0.018877942,0.98106027,6.175791e-05
5,Alles io,fr,8,0.96234405,0.037452634,0.0002032909
5,"Eine super App, bin total zufrieden!!!",de,38,0.99719155,0.0027951647,1.3300806e-05
3,"Im grossen und ganzen ist die App okay, nur leider funktioniert das scanen nicht. Die App verwendet die falsche Kamera und somit ist das Bild verzert, so das die App die Nummern und den QR Code nicht erkennen kann. Habe das Ulefon Armor 11T 5G. Hoffe das dies verbessert werden kann. Mit selbst auswal der Kamera z.B. Grüsse",de,324,0.03563492,0.9642356,0.00012953345
5,"Seit dem Update kein Schnellservice mehr, finde ich sehr Schade, da dies sehr gut war vorher. Daher nur 3 Sterne",de,112,0.04105864,0.9588743,6.705095e-05
1,Einfach nur peinlich man kann das scan +pay nicht benutzen find es einfach nur peinlich von einer Bank wenn man nicht mal seine Rechnungen zahlen kann Die app ist einfach nicht zu gebrauchen,de,190,0.00033088974,0.99965537,1.37703455e-05
1,Seit 2.5 Jahren nur noch Theater mit dieser App. Ich überleg mir langsam echt die Bank zu wechseln. Das kanns doch nicht sein?,de,126,0.011947798,0.98772603,0.00032616206
5,Super,id,5,0.7298454,0.26560944,0.004545049
4,"Endlich funktioniert die App, wie sie funktionieren soll. Danke",de,63,0.9908591,0.008970877,0.000169893
1,Funktioniert zu 90 % nicht !,de,28,0.005059917,0.99443436,0.0005057375
