rating,content,date
5,"Magnifique mais le scan est lent: Merci à Potfinance! Très belle application et vraiment utile. J'ai pu effectuer mes paiements presque sans problème: La fonction scan est très lente sur mon iPhone 4 et ce n'est pas évident de modifier la date du paiement après le scan, mais j'espère que ces petits problèmes de jeunesse seront bientôt corrigés.",2021-09-27 05:24:27
5,Good: Very Good,2021-09-26 20:56:45
5,"Sehr intuitiv und schnell: Gute, übersichtliche App",2021-09-26 20:34:45
5,Très pratique et fonctionnelle: Appli qui me fait gagner beaucoup de temps… je fais la plupart de mes paiements via cette appli…,2021-09-26 20:16:38
5,"Fonctionnel et rapide!: Pratique, facile d’utilisation, efficace.",2021-09-26 18:53:42
5,Veramente ottima!: La migliore App di home banking in Ticino.,2021-09-26 18:41:20
4,Trop cool: Très bien hyper facile !,2021-09-26 18:11:12
5,"Absolut top: Kann ich nur weiter empfehlen 👌
Leicht zu bedienen",2021-09-26 15:12:10
5,App store E finance: Bin sehr zufrieden,2021-09-26 14:29:10
5,Applicazione: Semplice e soddisfacente,2021-09-26 14:22:26
5,"Praktische App: Einfache und coole Bedienung, übersichtlich und schnell.",2021-09-26 13:15:18
2,Alte app: Alte postfinance app war besser,2021-09-26 13:59:45
5,Super: Suppen,2021-09-26 12:23:37
5,Super: Top,2021-09-26 12:14:51
5,Super: Super,2021-09-26 12:14:02
5,PostFinance: Très bien,2021-09-26 11:29:10
5,Très facile: Très utile facile et pratique,2021-09-26 11:28:33
5,Love it the new settings: Really like the New app setting,2021-09-26 09:42:06
1,Incompatible avec les anciens systèmes: Pas compatible avec iOS 12.5. Le rachat d’un nouveau téléphone est obligatoire pour utiliser l’application.,2021-09-26 10:01:21
5,"top, funktioniert intuitiv und einwandfrei: 1a",2021-09-26 08:02:34
5,sehr schnell: 💪,2021-09-26 07:55:47
5,"Le bonheur: Facile, pratique, efficace",2021-09-26 07:36:23
5,Praktisch: Klappt alles gut,2021-09-26 07:02:15
5,1A: Gute und einfache Bedienung 👍🏽,2021-09-26 06:45:00
5,Avis: Très satisfait,2021-09-26 02:05:37
5,PostFinance: Es ist eine sehr nützliche APP,2021-09-25 19:41:13
4,Rasch und übersichtlich: Nach einigen Anfangsschwierigkeiten habe ich mich rasch daran gewöhnt. Der Mensch ist ein Gewohnheitstier!,2021-09-25 14:21:37
5,Nico: Bitte auf deutsch stellen nicht Englisch 😯,2021-09-25 18:41:40
5,Michele: Tutto funziona perfettamente,2021-09-25 15:30:15
5,Good app: Good finance app,2021-09-25 14:57:39
5,George Siles: Excellent 👌🏻,2021-09-25 14:24:07
4,Happy: Easy to use,2021-09-25 07:02:38
5,PostFinance: Sehr schnelle Konto Übersicht und gute Funktion.,2021-09-25 11:13:12
5,online bank: its simply smart and efective.,2021-09-25 11:10:34
5,Clear and easy to use: Pay bills on app and see quick overview of your account. Very easy to use and understand. Would recommend to anyone who has a post finance account.,2021-09-25 10:47:53
5,&: Sehr gut,2021-09-25 08:41:00
4,soddisfatto: soddisfatto di postfinanceapp sarei piu felice se ci fosse un settore per il budgetplan,2021-09-24 18:12:04
5,"C’est super !!!!: Simple, facile, efficace, polyvalent !!!
Le couteau suisse des banques: c’est top !!!

Et si on a besoin de plus on se connecte au site Internet de PostFinance. Et là on a tout et même plus. Bienvenue dans la banque 6.0 !",2021-09-24 19:15:53
4,Facile le scanner est à améliorer pour les facture à numéro: Hj,2021-09-24 10:15:39
5,Mit jedem Update besser: Coole neue Features! Die App ist zu empfehlen.,2021-09-24 18:05:44
5,PT: genial!!!,2021-09-24 15:46:29
5,Sehr gut: 👍,2021-09-24 14:26:32
5,Super: Super,2021-09-24 13:28:36
5,Easy to use and nice user interface: I like the GUI,2021-09-24 10:56:28
5,Super: Really happy with the new app and all the PostFinance services.,2021-09-24 10:33:21
5,"Übersichtlich: Finde die neue App sehr übersichtlich.
Alle Funktione sind schnell erreichbar und ich habe eine super Übersicht über alle Konten, Fonds, 3. Säule, etc.",2021-09-24 10:31:40
4,PostFinance: Top j’aime bien malgré que je préfère l’ancienne un peu plus simple. Mais celle aussi on s’y fait avec le temps,2021-09-24 10:07:59
4,Performance: Schon gut aber könnte noch besser werden,2021-09-24 08:43:38
5,Postfinance App: Alles tiptop!,2021-09-24 09:41:30
5,Bien: Salut,2021-09-24 09:34:55
5,Parfaite: Une super application qui est en constante évolution et facile à utiliser,2021-09-24 09:13:35
5,Postfinance App: Das ist wunderbar App 🙏👍☘️,2021-09-24 09:09:00
5,Beste App.: Die beste Finanzapp die es giebt.,2021-09-24 09:00:12
4,Post: Gut,2021-09-24 04:33:43
5,Top: Leicht zu bedienen😌,2021-09-24 07:33:14
5,Post finace: Goog,2021-09-24 06:52:26
5,Ottimo: Corretti gli aspetti che avevo criticato super,2021-09-24 06:40:42
5,Good banking app!: Very tidy UI and all necessary functions are included,2021-09-24 06:37:46
5,Praktisch: Sehr praktisch,2021-09-24 06:30:36
5,Absulut Cool: Würckli zum empfehlen!!!😃😃,2021-09-24 06:26:55
5,"Einfache Bedienung, sehr zufrieden: Ich bin sehr zufrieden mit dem Angebot und den vielen Möglichkeiten, der Postfinance App",2021-09-24 05:39:51
5,Super: Schrit nach Schritt jetzt besser worde,2021-09-24 04:50:34
3,"Naja…: Wann ist diese App auf dem iPad verfügbar? Ich nutze seit dem Update eFinance nur noch via Browser. Nachrichten vom Support können nur einmalig in der App angezeigt werden, danach verschwindet das Couvert.",2021-09-23 21:20:44
5,Sehr zufrieden: Coole App 👍🏻,2021-09-24 03:20:04
3,"Correct: Il y a encore du chemin à faire par rapport au Neo banque, mais ca va dans la bonne direction",2021-09-23 16:21:07
5,"Problem: Guten abend, ich habe die postfinance app downloaded, aber es gaht nicht, wann ich klicken die app zum uf mache es gaht nicht. ( gahts sofort weg ). danke viel mal.",2021-09-23 17:08:35
4,Die App wird immer besser: Seit dem letzten Update ist sie einiges besser geworden und auch intuitiver.,2021-09-23 12:59:13
4,"Good, does what it needs to do!: Does the job, no issues.",2021-09-23 10:53:38
5,"Finde die App super: Vor allem das neue Erscheinungsbild ist top. Zuerst etwas gewöhnungsbedürftig, funktioniert aber mittlerweile super",2021-09-23 12:36:51
4,De mieux en mieux !!: Je recommande ! Il ne manque que les fonctions des fonds d’investissement.,2021-09-23 04:43:40
5,"eifach und schlicht gehalten: ich finde die app top, alles ersichtlich und einfach bedienbar",2021-09-23 10:51:14
5,"Guigui: Simple, fonctionnel et intuitif!",2021-09-23 10:25:57
5,"PostFinanz App: Durch die Splittung zwischen der Referenz-Nr und der Betrag -Eingabe wie der grossen Darstellung , dürften Falscheingaben deutlich verringert worden sein , beim eingeben von Zahlungen.",2021-09-23 09:25:12
5,was ist los: es war sehr gut vor dem update jetzt ist es zum loschen,2021-09-23 09:19:18
5,"A: Es wäre super wenn man den restbetrag sehen würde, nachdem alle geplante zahlungen gemacht wurden.",2021-09-23 08:58:11
5,Presque parfait: Presque parfait,2021-09-22 21:33:21
5,"Super, Schnell, Einfach: 👍👍👍",2021-09-22 21:28:19
5,Super einfach: Schnell und einfah,2021-09-22 21:00:08
5,Top: Funktioniert gut und ist übersichtlich 👍,2021-09-22 20:50:11
5,Love it - the best: Macht was es sött - schnell einfach und genau richtig,2021-09-22 20:36:13
5,Ilham: Fabuleux,2021-09-22 18:21:32
5,Flameleila: Flameleila,2021-09-22 18:20:48
5,PostFinance: Bin sehr zufrieden,2021-09-22 16:14:11
5,Phil: Très bien,2021-09-22 16:10:41
5,"Praktisch!: Eine bemerkenswerte Verbesserung zu früher, insbesondere zu früher mit dem gelben Kästchen. Super einfach, bisher super zuverlässig. Kontostatistik hat nie richtig funktioniert und jetzt ist sie ganz weg. Ich würde sie nutzen, wenn sie lernen und sich wiederkehrende Dinge merken würde. Auch wäre es schön, wenn die App auf mehreren Geräten gleichzeitig installiert sein könnte. Aber das ist jammern auf hohem Niveau.  Ich bin happy - am meisten mit dem scan&pay. Das ist unglaublich luxuriös!",2021-09-22 16:06:24
5,TOP: Best app for E-BANKING🌟🌟🌟🌟🌟,2021-09-22 14:30:45
4,Pratique: Pratique dad our une app,2021-09-22 13:33:35
5,Simple a utiliser: Facile d’utilisation,2021-09-22 14:09:36
4,"Tasto logout: Il tasto “logout” non si trova facilmente, metterlo maggiormente in vista.",2021-09-22 11:35:25
5,Top: Einfache Handhabung,2021-09-22 13:25:55
5,Gribouyealacampagne: App tres efficace,2021-09-22 12:46:17
4,Neue App: Ich bin ein totaler Fan der App und erledige so gut wie alles online. Allerdings war es meines Erachtens vor dem Update übersichlicher und bedienerfreundlicher.,2021-09-22 05:50:56
2,ATM Standorte ?: Warum gibt es keine Geldautomaten suche mehr? Wäre gelegentlich hilfreich wenn man abseits des Heimatorts unterwegs ist.,2021-09-22 10:52:56
5,Alles gut: Funktioniert und hat gute Features zum zahlen von Rechnungen. Bin zufrieden.,2021-09-22 08:31:52
5,Sehr gut!: Sehr gut!,2021-09-22 07:25:26
5,Good: thanks,2021-09-22 06:31:50
5,"Avis: Rapide, clair, efficace.
Exactement ce dont j’ai besoin pour gagner du temps.
Une des meilleures APP de mon iPhone.",2021-09-22 06:26:23
4,"Super App: Bequem, alles auf einem Blick 
Für 5 Sterne noch etwas an der Schnelligkeit optimieren",2021-09-21 18:36:47
5,"Eine gelungene App: Bin seit Jahren bei der Post Kunde und es hat sich immer wieder etwas zu guten verbessert 
Weiter So",2021-09-22 04:10:08
5,"ich finds gut: zugegebenermassen nutze ich die App unregelmässig (ca. 1 mal im Monat), aber habe bisher alles gefunden, was ich gesucht habe - ziemlich intuitiv. Direkter Login mit Fingerprint macht die Sache schnell. Die 3 Hauptmenüpunkte machen in meinen Augen Sinn, sind logisch und machen den Aufbau einfach überblickbar für mich als User. Diese tiefen Bewertungen im Store klingen nach Leuten, die in ihren Gewohnheiten festgefahren sind und sich gegen Veränderungen sträuben..",2021-09-21 20:03:44
1,Schrecklich.: Hinter der schönen Oberfläche leider nur eine grottig schlecht programmierte möchtegern Bank App mit endlos vielen Fehlern.,2021-09-21 19:43:11
5,"Hubsi 70: Alles bestens, funktioniert einwandfrei!",2021-09-21 18:19:31
5,Sehr zufrieden: Super gute App,2021-09-21 18:07:40
5,Très pratique: Simple rapide et pratique autant pour les payements que pour ‘’surveiller’’ son compte,2021-09-21 17:53:23
5,Einfach Zahlungen erfassen: Super einfach mit Scan&Pay,2021-09-21 17:23:59
5,Super!: Sehr einfach zu bedienen und super schnell.,2021-09-21 13:40:26
4,"Passt gut.: Mir fehlen bei der Übersicht pendenter Zahlungen noch ein paar Informationen. Z.B ist das Datum der nächsten Zahlung…
… ich weiss… tippen um die Details zu sehen…
Nur, ich möchte diese Informationen in dem Listeneintrag.",2021-09-20 19:58:11
5,Super gemacht!: Neues Design und einfache Handhabung! Mir gefällt es sehr gut!,2021-09-21 12:42:50
5,"Sehr übersichtlich: Ich gebe zu, ich habe nur ein Privatkonto und ein Vorsorgekonto. Mit der neuen App komme ich viel besser zurecht. Die Einzahlungscheine sind schnell und problemlos eingespannt. Super finde ich die Benachrichtigung jeder Bewegung. Damit ist die Kostenkontrolle ein Kinderspiel.",2021-09-21 11:30:17
5,Sehr zufrieden: Suuuuuuper App. Vielen Dank 🤩,2021-09-21 07:35:06
5,"super App: einfach, schnell",2021-09-21 05:35:17
5,Viel übersichtlicher als die alte App. Saubere Sache! So macht e Banking mit Postfinance Freude.: Danke,2021-09-21 05:34:46
5,PostFinance: Einfach und unkompliziert,2021-09-21 03:49:25
2,"Zahlungsvorlagen NICHT MÖGLICH: Zahlungsvorlagen bei der app nicht möglich
Keine app für ipad",2021-09-20 20:48:04
1,"Post finance app: I love that it’s not compatible with my iPhone 6+
What more could you want?
It’s the only bank app that doesn’t work on it",2021-09-20 20:20:08
4,"Sehr gut, leicht verständlich: Intuitive Bedienung",2021-09-20 17:33:47
5,Easy Monney!: Fonctionnel et sûr!,2021-09-20 19:23:36
5,Great and easy: Love the app and that includes everything I need for my finances. Easy to use!,2021-09-20 17:48:54
4,Bien: Super bien merci,2021-09-20 16:36:43
5,Funktioniert gut: Wäre noch super wenn man eine Position als Überweisung benutzen könnte,2021-09-20 17:30:31
1,Unglaublich verschlimmert: Radikal abgespeckt und das Sinnvolle einfach wegprogrammiert!,2021-09-20 16:55:38
5,Einfach prima: Es funktioniert einwandfrei.,2021-09-20 16:49:37
5,Sehr gute Banking App: Simple und praktisch,2021-09-20 16:02:22
5,Userfriendly: La nouvelle mise en page est top!,2021-09-20 15:56:41
5,Super: Alles gut,2021-09-20 14:09:35
5,"App PostFinance: Pratica, agevole, piuttosto istintiva quale app per pagamenti, gestione e controllo dei propri conti, ecc.",2021-09-20 13:57:49
4,"Einfaches Bedienen: Sehr tolle App.. klare bedienung.
1 negativer punkt: 
Das das konto zuoberst immer bei der zahlung drin ist, so muss stets eine dreifache kontrolle sein..",2021-09-20 10:10:23
5,Muy bien: Todo,2021-09-20 11:42:03
4,gut: alte version whar im händling besser,2021-09-20 08:23:57
5,Einfach zu bedienen: Happy mit der App,2021-09-20 09:41:32
5,Fonctionne bien mais: Il faut faire la demande à Postfinance par téléphone pour pouvoir gérer tous ses comptes (si vous en avez plusieurs).,2021-09-20 09:08:19
5,"Top App: Alle Informationen auf einen Blick, Zahlungen schnell erfasst.",2021-09-20 05:15:27
5,App poste: Beaucoup simple car tout les services sont accessibles,2021-09-20 04:49:20
5,Super praktisch: Die App ist sehr einfach und super angenehm gestaltet. Erleichtert mir den Alltag. Danke ☺️,2021-09-19 19:19:45
5,Eva: Sehr übersichtlich und einfach zum Bedienen.,2021-09-19 19:16:41
5,Ok: Top 🔝,2021-09-19 19:04:47
5,"Praktisch: Sehr praktisch, immer und überall alles finanzielle übersichtlich zu bearbeiten.",2021-09-19 18:42:32
5,PostFinance App: Einfach in der Handhabung und modern gestaltet. Gefällt mir gut.,2021-09-19 17:41:59
5,"PostFinance: Sicher, einfach und schnell",2021-09-19 15:05:12
5,Einrichtung für Schnellservice: Mit iPhone 6plus nicht möglich. Bleibt hängen.,2021-09-19 12:57:48
5,Die neue App ist super: Intuitiv gestaltet und wird immer besser,2021-09-19 11:28:31
5,Einfach!!!: Super easy und schnell,2021-09-19 09:25:28
5,👏: Ihr seid sowieso die beste,2021-09-19 09:14:59
5,PostFinance: Pratique et facile à utiliser,2021-09-19 09:14:24
5,"Très bien: Super
Application j’en suis très content !",2021-09-19 09:09:02
5,"Empfehlenswert: Die App ist sehr gut aufgebaut, sie ist sehr übersichtlich, einfach aufgebat und man kann super an jedem Ort seine Daten cheggen und Rechnungen bezahlen!",2021-09-19 08:43:36
4,PostFinance: Die App ist übersichtlich. Der Service ist nett. Die Scan Funktion ist super,2021-09-18 12:57:35
3,Buon lavoro ma…: Buon lavoro nel complesso e semplicità d’uso. Ma mancano ancora alcune cose… come la somma delle fatture in sospeso per i pagamenti… vedere la somma delle scansioni e di quelle permanenti!,2021-09-19 08:37:47
5,Coole neue App: Die neue App gefällt mir gut. Die alltäglichen Funktionen sind effizient und gut. Auch Ebill ist nun schön integriert!,2021-09-19 08:37:18
5,Einfach uns es Funktioniert: Super App,2021-09-19 06:58:05
5,top!: 1a!!,2021-09-19 06:33:24
5,Super einfach: 30 sec und Rechnung ist bezahlt,2021-09-18 17:38:27
5,Selbsterklärend: Sehr praktisch und viele Möglichkeiten zur optimalen Übersicht. Echt gut!,2021-09-18 16:48:00
5,Top Of The Post: Super App!!! Danke...,2021-09-18 13:07:01
4,"Tolles app: Ich finde das neue App einfach, überschaubar und schon gestaltet. Und freue mich dass (endlich) einmal von null neugedacht wurde! Well done! Es was eine echte positive Überraschung, so eine elegante Lösung von PF zu sehen.",2021-09-17 14:02:53
5,Plus facile à utiliser que l’ancienne app: J’aime beaucoup les virements instantanés avec numéro de portable,2021-09-18 11:41:58
5,Benutzerfreundlich: Total gut dargestellt. Einfach zu bedienen und alles da was man braucht. Ich bin total zufrieden.,2021-09-18 11:20:55
5,Makes paying bills very easy😂: Thank you DevOps team,2021-09-18 10:45:27
5,Übersichtlich und Bedienungfreundliche App: Ich arbeite nur noch über die App. Sehr Stabil und alles vorhanden.,2021-09-17 19:20:56
5,PostFinance APP: Einfach zu bedienen. Gefällt mir.,2021-09-17 16:45:13
